system:index,NDVI,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,centroid_lat,centroid_lon,deforestation,geometry_name,mean_agri_proba,mean_elevation,mean_logging_proba,mean_slope,year,.geo
627,0.5283279837910471,0.08046786914149857,0.10004085350162306,0.10418944156018786,0.3108503676635536,0.24238666133320805,0.13088035344293675,-7.714181960197409,-50.64960550827332,0.022038992685565105,donor23.0,209.49048446401866,400.583341414715,7.713321750373751,4.474525050953989,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
628,0.7963065330195922,0.030310506601000313,0.0494613112480859,0.037557912212112486,0.3248047422301592,0.1694966288454,0.07452024965472437,-4.87473769107967,-50.88743686650187,0.07908921475690418,donor24.0,210.57406956247573,213.90771724117394,7.158973330084982,5.651388958218502,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
629,0.6649853045024762,0.09922788610236938,0.1043464121623119,0.09945259822642796,0.3159693464820658,0.17327218699999022,0.07990920296942687,-1.118155964178001,-54.08514646399513,9.212785431834361E-4,donor25.0,156.34295191896135,385.2203619381374,19.650253245826793,8.18631329409971,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
630,0.7896500141939277,0.03673947022098811,0.0574856390443283,0.044662727962173326,0.33393852753481523,0.16677070865059812,0.07184600935829501,-1.6586930871037477,-48.269287032565735,0.022681472703919597,donor26.0,124.09047001534954,30.380135323570084,6.423225533266285,3.9938830233606297,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
631,0.7455387938084707,0.03874967298217368,0.05708224878604813,0.050255483400151645,0.31529827108578345,0.1852670924135983,0.08686243528840769,-5.478071989224218,-51.01074902601111,0.07637909847637168,donor27.0,215.84582898992326,227.88624238456086,6.306377462379384,5.115759365107739,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
632,0.5907857778191565,0.04676779318109979,0.07393097756190517,0.07765057330867849,0.2955156818577773,0.23217390255747875,0.11958072086795316,-6.504587921375225,-50.21553291342702,0.02573232081699803,donor28.0,198.65797889987394,267.73243540314803,6.231915599495721,4.351665607051026,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
633,0.7063688949352948,0.06382729387083232,0.07194690836597349,0.06184976935480276,0.29739979147812035,0.1478609019091619,0.06317349674898698,-8.485804667604008,-56.32675982956564,2.9591752186830487E-6,donor29.0,14.988901018922853,499.6405931527233,73.65520378457059,3.437964376047013,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
634,0.6873897176447473,0.0628144792280125,0.08256550576201149,0.07445867391308922,0.3296958375156557,0.18980734636984514,0.09086764621612282,-2.3902380640250978,-47.670109643998714,0.017843570404477885,donor30.0,196.5633793522158,48.051898960376356,14.18142702531478,3.9925571226569696,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
635,0.6947279440430352,0.05362999732515472,0.0717968248394978,0.06631590589867647,0.2954510864371852,0.18770739819236731,0.08830267464279244,-1.6183363747861972,-53.87364274332605,0.012756758798096818,donor31.0,197.2960298219546,153.63933244893298,8.380555772790071,5.1948888306606875,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
636,0.6761396619021147,0.07422261966942824,0.08531555294537004,0.08008267436609454,0.297508908864557,0.18229300602410367,0.08297168750807807,-8.163941054442066,-54.92097594804055,0.028935045052750994,donor32.0,151.99656712180263,333.07576043133963,5.301990036909893,7.409709709181917,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
637,1.7377193997160836E-4,0.04704232749253367,0.07394970611308034,0.07891665752323175,0.11231802852040308,0.05793781925121062,0.0320995848984403,-2.2587211571385133,-54.08965027345101,0.0011449783210036588,donor33.0,66.84458099951057,5.056838898288381,4.951275218880851,1.1301903779012328,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
638,0.7048670109712303,0.03363319124992894,0.061494210605306555,0.057044245096490996,0.31593185597227147,0.20872362563292904,0.09716106847884828,-2.735434336542846,-54.77766691691045,0.03652953716302131,donor34.0,215.56112174853135,116.67676480802272,6.671030179880947,4.050309327044847,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
639,0.7842313854457523,0.024661959006882474,0.03991807965679206,0.024427588552727884,0.2892732545876067,0.13019805896118813,0.047914012990793925,-8.326258132844337,-52.63538872207029,2.368258234877931E-5,donor35.0,19.13404029692471,269.18742282836354,57.51622481442206,4.063222716896419,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
640,0.8336824463399471,0.021004875741653915,0.03722680386686076,0.026119665247908107,0.2723672646352393,0.1246131321004446,0.047096515024617536,-6.271612510918273,-58.14543652861151,0.0016469349701571103,donor36.0,161.0222933808926,120.52811265040299,24.743180252117877,5.555145112136074,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
641,0.7541336675461905,0.03628628055265807,0.05446498744936022,0.04320015185764439,0.2764524902220895,0.13996843958300637,0.057324861705071825,-9.415126598306278,-55.257249403964,6.198237339362349E-5,donor37.0,12.605304299274145,426.73365661812096,29.10999441652708,3.5032011719821154,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
642,0.7695392996035889,0.04336843010814671,0.057855329823067875,0.04913793294360387,0.2964006386786493,0.15155072839561967,0.06535512219244943,-1.2139181676596122,-53.50964670238618,0.008412152393487079,donor38.0,137.34496249850503,204.0526980142344,26.568792605627788,7.549812152667422,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
643,0.7756225211785794,0.04134655223233463,0.05552115066077147,0.050091286984604,0.29634512970692073,0.15575125930301842,0.06773351225883852,-2.979723148698534,-53.92295343417545,0.03777580639187585,donor39.0,131.07941035271523,179.61078716400127,24.969811640450693,4.191204745843754,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
644,0.7106190417546834,0.05152606803963965,0.06623254933117217,0.05807266531706275,0.28319586532750896,0.1589758465044677,0.0697354089867154,-1.4595108430543104,-54.91615157154626,0.006966726706354553,donor40.0,106.5203533401247,90.29212521813493,13.141838429227308,5.750200560769073,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
645,0.6237141320201084,0.04175444218500036,0.06612608872840296,0.06628541796364072,0.2791716635378372,0.20779282648743222,0.10519488078164302,-6.4633841362254385,-50.1125209713228,0.019783082723355133,donor41.0,157.17927167172456,256.6041399482402,5.737617099881254,5.128373470002356,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
646,0.6819201350647092,0.03220451415331427,0.052115172091844054,0.040480137818417236,0.27368844170691553,0.14723450577572014,0.0638821697804643,-4.282173159308725,-55.86483795153785,0.007006137730422952,donor42.0,178.08782769372905,50.64572605329923,9.499480309504563,6.564861722201485,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
647,0.8184646603546334,0.029290118000553006,0.04485902758240006,0.031032340026582034,0.3084859921560253,0.14283304661395024,0.05767681251710202,-4.8719291260920405,-55.9602541842165,0.021392677371484956,donor43.0,217.0442978059918,195.63215988718437,6.596377658982068,10.098572282213205,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
648,0.6968687585411818,0.07645855242786674,0.08795371705948457,0.08582011398169725,0.3166202302979281,0.19945953887157378,0.09957841098440963,-0.8790951293807421,-52.756859386727626,0.027491036069548433,donor44.0,75.98552295321053,72.17159924837598,90.41434859979394,5.428043709635184,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
649,0.7454844307150071,0.043678539194531775,0.06058016973441889,0.04937952123259672,0.308792926220049,0.15509170085623855,0.069055675735235,-3.0233537355568014,-51.110571577795184,4.8133377453336227E-4,donor45.0,193.1197736072022,71.38964033188049,17.270349696017906,5.410509960753396,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
650,0.6354051145477231,0.07382733069763937,0.07252975680136335,0.061284443221897404,0.2810127031394514,0.1496567401620382,0.07135691221857182,-9.481304657251464,-52.063025471763225,0.0850944808334831,donor46.0,93.24928912391758,293.0087615579067,7.932810951994955,4.79973448512985,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
651,0.6714001603716353,0.03647370132054062,0.0621501758882046,0.05928537185961733,0.29573941837429546,0.21756629035082922,0.10921925018307195,-5.540645992760834,-48.954798410391135,0.04858627198735413,donor47.0,206.30412738651668,124.65291247379892,8.104795479151813,3.9710989981586122,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
652,0.6376929918602918,0.10513973688747112,0.11025666236581577,0.10533156000779194,0.32745641950413085,0.19193684476078204,0.0894794182015703,-6.779084119614551,-55.3372291645469,0.037805211507719996,donor48.0,181.25234044206195,274.10665136905175,9.106902847375986,7.301842344122934,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
653,0.7294128078664022,0.02932421868530141,0.053160895571238126,0.04804328083370026,0.2993621123428112,0.1902492628875622,0.0878165041336878,-5.377127433831795,-50.11494427389997,0.09166110661011297,donor49.0,224.2019044145424,167.19189935560897,4.381286717294741,5.346815445080979,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
654,0.6676146406397241,0.048753527036162606,0.07086747513328635,0.06642238880416791,0.2940703791646148,0.20734787444965908,0.0994367305112938,-1.6356389791840489,-54.12108891818599,0.010922696021844687,donor50.0,220.84167785497357,139.19705455257392,4.733474979469998,3.312556459565361,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
655,0.801570367830082,0.03013127367381707,0.04590836780909358,0.03242037688252918,0.2907659454278935,0.13576970756178805,0.05308018851225968,-8.94207116805501,-56.46134956045762,0.0,donor51.0,19.065278999315943,235.76806748087958,96.38063129092153,3.7242428252592235,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
656,0.7861368474656156,0.02574623492001908,0.043907456903927534,0.03503865525568755,0.27502074301391216,0.1381133947175722,0.057675360747238655,-6.224344016976348,-57.85429440620879,0.007051620286459536,donor52.0,169.19139345214586,134.84999405335736,20.305039849431886,6.8502071574058006,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
657,0.7484379156385085,0.06125262952527205,0.07271882005678765,0.06620536656184409,0.32122596269571513,0.1767165853341801,0.08437201910768484,-0.9087362504691644,-52.942625241937414,0.017935532457098693,donor53.0,50.03329494982728,112.56761315755084,108.83063003783512,7.324676669040465,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
658,0.8482613533563071,0.022393025647836757,0.03876670352277783,0.026179321766952108,0.2920447573164749,0.1390815892934237,0.053834030462997354,-2.7857028692091217,-53.40440837953848,2.6908966964758224E-5,donor54.0,34.83109275456215,139.9980399467567,150.85395745599826,5.228845184024385,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
659,0.7383320411016289,0.02520492602159922,0.048005833066768505,0.04305080937440973,0.2841347758181935,0.17645215396798183,0.0794347709222994,-5.585277351183621,-49.79723417743792,0.04646942871265314,donor55.0,206.36098623789968,153.5901090689101,7.198254226536862,5.490918693204866,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
660,0.7832603704635674,0.03213846849722524,0.05047192887040503,0.0398799353567167,0.31746722440199976,0.1682385716649222,0.07381972584951556,-9.289546342842586,-56.36165322036433,0.00891683696148425,donor56.0,159.4864150825412,264.63118197095105,16.810123811905953,4.941865822469598,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
661,0.5593428053375944,0.05578646652822339,0.08240790823905193,0.08863612086524778,0.2942545144747676,0.2639480825852278,0.13866965787505647,-6.2917699937266,-48.829210177558686,0.012472751497446796,donor57.0,217.3203548850797,177.288395630161,6.6309720698023105,3.2514952330132734,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
662,0.6973391888057164,0.07253349244031637,0.08768890388553365,0.08103123037611024,0.3251317071204215,0.19388906223797212,0.0863354254067282,-3.5174849295999766,-53.27964125504765,0.01969429476632705,donor58.0,206.12029855503621,170.27689829806974,7.096419464513388,7.146897613703583,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
663,0.7058928303494485,0.03733506350540032,0.06269276227757255,0.054052335969237544,0.30132363444136684,0.176853375357669,0.08495262930193599,-1.0573023096021337,-46.94471276516487,0.01357281172400177,donor59.0,200.27326585695008,17.40156694451682,5.257786774628881,2.704880318838976,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
664,0.7608642263078684,0.051669426980306174,0.06651855127744047,0.056406204906813535,0.3271340903926369,0.15336285009570244,0.06511360248047006,-1.4823650409862374,-50.96266499364269,8.075225209058608E-5,donor60.0,14.272476692338875,15.172036466991429,85.57032833400893,2.854710156303583,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
665,0.6956515215048837,0.0450830108115259,0.0635333176737608,0.053318433293692985,0.2979845663412481,0.16973217202509003,0.07954473901107798,-8.663584050383767,-51.353685795844626,0.14003173104710195,donor61.0,133.97227842041048,320.59183424237136,11.972494633287518,4.2496101060873155,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
666,0.7189166401618436,0.06138217576952628,0.0730720747360907,0.0654145361654806,0.3103175178769013,0.1764205151300031,0.07943825078768077,-8.038572403920924,-55.37803310702823,0.026608760568554143,donor62.0,211.70141663639663,262.8849017698883,6.082078292212692,4.191398828346395,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
667,0.8098576442233568,0.038824422236447644,0.052746581348850685,0.0422177207425268,0.3120907427093287,0.15045609186093994,0.06019512311524206,-7.887268141443557,-55.059351778985935,0.0011971982553245096,donor63.0,161.8140951927779,289.2031065981465,7.050623207370104,5.297762262513994,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
668,0.5108893837197754,0.064721108119104,0.08411937155740713,0.08643097055482088,0.2674285893024209,0.20678582119806058,0.11074513483957031,-7.063066019934936,-49.23518161885276,0.042672909635598,donor64.0,178.72488955165642,164.72898636340904,8.079160453221471,3.489838604910942,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
669,0.6479922040038112,0.06352933105683659,0.07890341058595239,0.07599126517947778,0.3023083603704416,0.1908249183183779,0.09720528320917567,-6.983082683367787,-50.89626798152734,0.025384398007579325,donor65.0,137.51676254180606,480.4776132666858,5.846033444816051,12.922022389877663,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
670,0.7616121010361309,0.04823814415119248,0.06132565741286748,0.05296701875491776,0.3063051790664043,0.1503271091529494,0.06499156178971467,-1.5128862315201284,-51.082265847933535,2.063625460951122E-4,donor66.0,19.61618716408473,21.64727954311713,84.77461622229248,3.298777812042188,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
671,0.6115763260611411,0.09216195583329548,0.1001283627420637,0.09963041546385555,0.3152667541119062,0.18545105701885828,0.09777240617513482,-3.0014143819887367,-50.54796234661259,0.010003233800242534,donor67.0,169.1179873289871,71.3902344880238,31.176586172068685,5.431988748333534,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
672,0.7324190192030621,0.046390506901334165,0.06261382818974358,0.054509923142323835,0.28871641189084973,0.15695031895699718,0.06903311078420608,-1.5364063015487122,-55.41792481322117,0.009618467013789926,donor68.0,222.38751436534884,82.78809489188224,4.823177417011214,4.671848801183567,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
673,0.697439958707504,0.058643930586076726,0.07330460909955708,0.06522070101920048,0.31972958582872835,0.16864223457307717,0.07876654744171865,-9.339459550142644,-55.806562925839415,0.01832114843498973,donor69.0,154.56287836789002,319.2259219646961,45.077480873711075,4.030786297093592,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
674,0.6782422866115565,0.07822721986217024,0.08732811547041089,0.08139931216987135,0.3077676957950548,0.1832640319947588,0.08268169417374942,-8.18726400081745,-54.89169642028838,0.02581398584117986,donor70.0,144.57883801362792,329.308512050403,5.592530456328723,6.995603420308323,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
675,0.5022965898760554,0.054637550778646564,0.0696726970555446,0.06504625552735664,0.22732549324366563,0.13703547149699197,0.07033788800964501,-2.16532138570721,-49.30811605979055,0.0027121813670531376,donor71.0,60.339182870245,8.642234364087052,10.074617703876218,2.63434289187559,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
