"system.index","B1","B2","B3","B4","B5","B7","B8","NDVI","date","gain","loss","lossyear","treecover2000",".geo","time","treatment","new_index","yearly_loss"
"88_0",0.090856716,0.07343448,0.058488674,0.18638563,0.1476124,0.06321915,0.11796174,0.52229637,"2009-01-01",0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84629781587684,-2.054222475960316]}",2009,"0","88_0_treated",1
"88_0",0.10031763,0.08994969,0.07327295,0.28070706,0.24288803,0.10808997,0.16907698,0.58600515,"2010-01-01",0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84629781587684,-2.054222475960316]}",2010,"0","88_0_treated",1
"88_0",0.13734736,0.13169934,0.106968746,0.45432708,0.26313606,0.12242254,0.2379424,0.6188507,"2011-01-01",0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84629781587684,-2.054222475960316]}",2011,"0","88_0_treated",1
"88_0",0.09533483,0.08434807,0.054868314,0.44263238,0.20260456,0.07278426,0.22713026,0.7794242,"2012-01-01",0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84629781587684,-2.054222475960316]}",2012,"1","88_0_treated",1
"88_0",0.098214805,0.0800065,0.05469741,0.38413924,0.18239903,0.06301775,0.20050508,0.7507163,"2013-01-01",0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84629781587684,-2.054222475960316]}",2013,"1","88_0_treated",1
"88_0",0.09212122,0.07254402,0.04972201,0.327099,0.14664255,0.049517307,0.17127407,0.73609746,"2014-01-01",0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84629781587684,-2.054222475960316]}",2014,"1","88_0_treated",1
"88_0",0.09924942,0.07914622,0.05316674,0.34703928,0.1520673,0.050661467,0.18092266,0.7343032,"2015-01-01",0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84629781587684,-2.054222475960316]}",2015,"1","88_0_treated",1
"93_0",0.09762251,0.0794701,0.051605564,0.29665256,0.12760729,0.04198052,0.16337779,0.7036361,"2001-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}",2001,"0","93_0_treated",0
"93_0",0.08719014,0.07089332,0.04296617,0.29604116,0.12568259,0.037333027,0.15663742,0.7465178,"2002-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}",2002,"0","93_0_treated",0
"93_0",0.09969766,0.08412219,0.060606334,0.30104607,0.14624994,0.05679547,0.17216384,0.6648365,"2003-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}",2003,"0","93_0_treated",0
"93_0",0.08926239,0.071947634,0.044929825,0.29909468,0.12313067,0.037378956,0.16160686,0.7387987,"2004-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}",2004,"0","93_0_treated",0
"93_0",0.10493026,0.08923771,0.06544242,0.2998614,0.1520552,0.05831727,0.17533314,0.6417096,"2005-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}",2005,"0","93_0_treated",0
"93_0",0.09563655,0.07576452,0.05145573,0.27420494,0.12124988,0.0413782,0.14956692,0.68399173,"2006-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}",2006,"0","93_0_treated",1
"93_0",0.14545326,0.13132644,0.10889313,0.35494256,0.19538987,0.09502115,0.21661153,0.5304668,"2007-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}",2007,"0","93_0_treated",1
"93_0",0.08655838,0.0722933,0.047583885,0.30981183,0.13072,0.041921042,0.15834454,0.73371875,"2008-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}",2008,"0","93_0_treated",1
"93_0",0.093087785,0.07951018,0.050638292,0.32226723,0.14682344,0.04640101,0.16978349,0.7284122,"2009-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}",2009,"0","93_0_treated",1
"93_0",0.103767075,0.08371949,0.05843311,0.30607605,0.13722089,0.043989018,0.16865398,0.6793874,"2010-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}",2010,"0","93_0_treated",1
"93_0",0.09318065,0.07922841,0.051284242,0.30724263,0.13195275,0.041882668,0.16446356,0.7139169,"2011-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}",2011,"0","93_0_treated",1
"93_0",0.2595703,0.25091738,0.24300396,0.38997367,0.32307416,0.22802973,0.3091299,0.23218784,"2012-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}",2012,"1","93_0_treated",1
"93_0",0.08870353,0.07354592,0.044161096,0.30427223,0.1240846,0.036861505,0.16217397,0.7465162,"2014-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}",2014,"1","93_0_treated",1
"93_0",0.10452025,0.088552006,0.061339233,0.3376433,0.14983483,0.053801697,0.18656214,0.6925217,"2015-01-01",0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}",2015,"1","93_0_treated",1
"1_0",0.10185358,0.09007601,0.065241605,0.308724,0.18685578,0.08654901,0.17788391,0.65108234,"2001-01-01",0,1,11,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.542307923730796,-2.052605508448901]}",2001,"0","1_0_donor",0
"1_0",0.09033449,0.08383259,0.05976418,0.3052557,0.1978372,0.08604348,0.17047748,0.67254287,"2002-01-01",0,1,11,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.542307923730796,-2.052605508448901]}",2002,"0","1_0_donor",0
"1_0",0.09693195,0.08970917,0.059711657,0.34566242,0.19181323,0.07583426,0.19290724,0.7053997,"2003-01-01",0,1,11,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.542307923730796,-2.052605508448901]}",2003,"0","1_0_donor",0
"1_0",0.09175818,0.07893932,0.04920297,0.30199847,0.14155775,0.048437186,0.16866979,0.719802,"2004-01-01",0,1,11,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.542307923730796,-2.052605508448901]}",2004,"0","1_0_donor",0
"1_0",0.089738466,0.078643575,0.04676117,0.3137942,0.14792787,0.048016317,0.17700596,0.74061584,"2005-01-01",0,1,11,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.542307923730796,-2.052605508448901]}",2005,"0","1_0_donor",0
"1_0",0.105997056,0.09414996,0.06393349,0.32726443,0.16871521,0.062321175,0.1949807,0.6731399,"2006-01-01",0,1,11,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.542307923730796,-2.052605508448901]}",2006,"0","1_0_donor",0
"1_0",0.09054135,0.07807658,0.048556406,0.3348784,0.16138586,0.052181162,0.17934355,0.74672925,"2007-01-01",0,1,11,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.542307923730796,-2.052605508448901]}",2007,"0","1_0_donor",0
"1_0",0.14341941,0.12554191,0.102156416,0.3659021,0.20558749,0.09858783,0.21795452,0.5634887,"2008-01-01",0,1,11,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.542307923730796,-2.052605508448901]}",2008,"0","1_0_donor",0
"1_0",0.09511013,0.0780776,0.04656164,0.3382305,0.16419326,0.046880767,0.18143106,0.75799066,"2009-01-01",0,1,11,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.542307923730796,-2.052605508448901]}",2009,"0","1_0_donor",0
"1_0",0.09660678,0.084811896,0.067164496,0.27019253,0.21458538,0.11085519,0.16894904,0.6018195,"2010-01-01",0,1,11,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.542307923730796,-2.052605508448901]}",2010,"0","1_0_donor",0
"1_0",0.15336788,0.14197718,0.15337035,0.24375938,0.28961977,0.19291124,0.18027402,0.22760579,"2011-01-01",0,1,11,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.542307923730796,-2.052605508448901]}",2011,"0","1_0_donor",1
"1_0",0.10751419,0.092902005,0.08082488,0.23751682,0.18875766,0.08671604,0.15586823,0.49221304,"2012-01-01",0,1,11,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.542307923730796,-2.052605508448901]}",2012,"0","1_0_donor",1
"1_0",0.17505842,0.15737204,0.14555684,0.37095624,0.25834936,0.14447963,0.22948755,0.43638664,"2013-01-01",0,1,11,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.542307923730796,-2.052605508448901]}",2013,"0","1_0_donor",1
"1_0",0.108196795,0.09383164,0.07222132,0.29125848,0.17707671,0.07225005,0.17152089,0.60261166,"2015-01-01",0,1,11,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.542307923730796,-2.052605508448901]}",2015,"0","1_0_donor",1
"102_0",0.11684333,0.10821839,0.08444522,0.29662344,0.18365154,0.089441516,0.18828563,0.55679786,"2001-01-01",0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}",2001,"0","102_0_donor",0
"102_0",0.09077095,0.08610855,0.06489076,0.30767235,0.19223815,0.07803112,0.17591812,0.6516523,"2002-01-01",0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}",2002,"0","102_0_donor",0
"102_0",0.10441515,0.097403854,0.06923472,0.33681256,0.18401983,0.07317841,0.19164747,0.658982,"2003-01-01",0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}",2003,"0","102_0_donor",0
"102_0",0.11534807,0.10376221,0.08127061,0.30574304,0.1801902,0.07520929,0.18817014,0.58001167,"2004-01-01",0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}",2004,"0","102_0_donor",0
"102_0",0.08617894,0.0776676,0.04819482,0.27407435,0.13535821,0.04314134,0.15784438,0.7009033,"2005-01-01",0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}",2005,"0","102_0_donor",0
"102_0",0.10192769,0.087955825,0.06735953,0.24449526,0.16545366,0.07097641,0.15549739,0.5680071,"2006-01-01",0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}",2006,"0","102_0_donor",0
"102_0",0.09438111,0.08290099,0.059620205,0.3094568,0.18233222,0.06658389,0.17721897,0.6769227,"2007-01-01",0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}",2007,"0","102_0_donor",0
"102_0",0.10603276,0.096972786,0.06920828,0.35019398,0.20006317,0.07380371,0.19723754,0.66996706,"2008-01-01",0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}",2008,"0","102_0_donor",0
"102_0",0.0933128,0.086596884,0.054312132,0.33904007,0.17098962,0.057459556,0.18523765,0.7238499,"2009-01-01",0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}",2009,"0","102_0_donor",0
"102_0",0.09116014,0.08493455,0.05716466,0.31462198,0.17025426,0.061383102,0.17279008,0.69248676,"2010-01-01",0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}",2010,"0","102_0_donor",0
"102_0",0.09430139,0.081574485,0.052451782,0.27285308,0.16524787,0.054183852,0.14780772,0.6775223,"2011-01-01",0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}",2011,"0","102_0_donor",0
"102_0",0.096616335,0.08584942,0.061344814,0.3012119,0.14861354,0.052785497,0.1692062,0.6615988,"2012-01-01",0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}",2012,"0","102_0_donor",0
"102_0",0.18006778,0.17104754,0.15461473,0.36752364,0.2606519,0.14834076,0.2603194,0.4077634,"2013-01-01",0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}",2013,"0","102_0_donor",0
"102_0",0.09038166,0.0805872,0.046400376,0.32329288,0.15091732,0.048385672,0.17821962,0.74897903,"2014-01-01",0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}",2014,"0","102_0_donor",0
"102_0",0.099885374,0.087198384,0.0643414,0.3162349,0.16447274,0.059345733,0.17496718,0.6618738,"2015-01-01",0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}",2015,"0","102_0_donor",0
"104_0",0.0921326,0.07480453,0.047435403,0.31611404,0.13604034,0.04736466,0.16605344,0.7390429,"2001-01-01",0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}",2001,"0","104_0_donor",0
"104_0",0.082884505,0.06678361,0.037828423,0.3240424,0.14178762,0.045731917,0.16317257,0.7909286,"2002-01-01",0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}",2002,"0","104_0_donor",0
"104_0",0.084147364,0.067076325,0.03985475,0.29564548,0.13337418,0.042119972,0.14689937,0.76241595,"2003-01-01",0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}",2003,"0","104_0_donor",0
"104_0",0.09986597,0.08147186,0.055741355,0.30195373,0.14536408,0.05235799,0.16107878,0.68833035,"2005-01-01",0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}",2005,"0","104_0_donor",0
"104_0",0.107171565,0.09176467,0.0662124,0.33716673,0.1433318,0.040739566,0.18234302,0.6717113,"2006-01-01",0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}",2006,"0","104_0_donor",0
"104_0",0.086112835,0.06801393,0.04125294,0.30914274,0.13799524,0.044469718,0.16537327,0.7645351,"2007-01-01",0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}",2007,"0","104_0_donor",0
"104_0",0.20575924,0.20394556,0.18557487,0.3849475,0.2710682,0.17704476,0.28715652,0.34945628,"2008-01-01",0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}",2008,"0","104_0_donor",0
"104_0",0.086811915,0.06970711,0.04420753,0.30441135,0.13805062,0.045313403,0.21539114,0.7463848,"2009-01-01",0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}",2009,"0","104_0_donor",0
"104_0",0.08494523,0.06728333,0.040403422,0.2605119,0.116176315,0.03697413,0.14120685,0.7314632,"2010-01-01",0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}",2010,"0","104_0_donor",0
"104_0",0.11777388,0.10010813,0.07730754,0.3084331,0.15886305,0.069882154,0.17636126,0.5991735,"2011-01-01",0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}",2011,"0","104_0_donor",0
"104_0",0.09259676,0.07759173,0.056365173,0.26067606,0.13529432,0.045959033,0.15547119,0.64443,"2012-01-01",0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}",2012,"0","104_0_donor",0
"104_0",0.21842858,0.22961506,0.2069915,0.4545042,0.32535774,0.21556313,0.36152202,0.3741713,"2013-01-01",0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}",2013,"0","104_0_donor",0
"104_0",0.08402245,0.059128284,0.035063308,0.18281437,0.0667741,0.018900279,0.08705048,0.67813766,"2014-01-01",0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}",2014,"0","104_0_donor",0
"104_0",0.09760896,0.07937942,0.05215993,0.28990257,0.14109816,0.047158692,0.15509339,0.6950269,"2015-01-01",0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}",2015,"0","104_0_donor",0
"105_0",0.15798205,0.1466918,0.1344372,0.32584056,0.22848809,0.13634574,0.2205451,0.41584316,"2001-01-01",0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}",2001,"0","105_0_donor",1
"105_0",0.09644074,0.08610855,0.07244381,0.27413434,0.18801671,0.08202999,0.16769537,0.58194816,"2002-01-01",0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}",2002,"0","105_0_donor",1
"105_0",0.102653846,0.092886746,0.08384922,0.27464777,0.21858516,0.09815105,0.17512323,0.532218,"2003-01-01",0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}",2003,"0","105_0_donor",1
"105_0",0.10662135,0.098409,0.08806853,0.26431426,0.23465371,0.105505735,0.17586158,0.5001542,"2004-01-01",0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}",2004,"0","105_0_donor",1
"105_0",0.102268085,0.08891668,0.0764637,0.22659178,0.19003081,0.08600301,0.15099879,0.4953815,"2005-01-01",0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}",2005,"0","105_0_donor",1
"105_0",0.16414122,0.15298814,0.14703241,0.31611958,0.28034967,0.15876643,0.22747523,0.36507922,"2006-01-01",0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}",2006,"0","105_0_donor",1
"105_0",0.1103282,0.10044095,0.09659158,0.22827867,0.26948494,0.13326792,0.16604358,0.4053529,"2007-01-01",0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}",2007,"0","105_0_donor",1
"105_0",0.14402504,0.13948247,0.13202223,0.29441318,0.2516604,0.1424295,0.1960805,0.38081017,"2009-01-01",0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}",2009,"0","105_0_donor",1
"105_0",0.11766206,0.11096826,0.10940355,0.23422888,0.2723721,0.1484823,0.17279008,0.36325246,"2010-01-01",0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}",2010,"0","105_0_donor",1
"105_0",0.1114232,0.10180577,0.09340367,0.23301005,0.21575506,0.104132645,0.1620133,0.42769766,"2011-01-01",0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}",2011,"0","105_0_donor",1
"105_0",0.255313,0.27450705,0.26154274,0.5038235,0.3948572,0.24676064,0.44422543,0.31655535,"2013-01-01",0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}",2013,"0","105_0_donor",1
"105_0",0.10439708,0.09635836,0.08623316,0.26433706,0.22280759,0.09451587,0.1721969,0.5080406,"2014-01-01",0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}",2014,"0","105_0_donor",1
"105_0",0.11661026,0.10907941,0.101726525,0.26168308,0.25237694,0.118055664,0.1796954,0.440155,"2015-01-01",0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}",2015,"0","105_0_donor",1
"107_0",0.09235944,0.07303316,0.047678202,0.30885753,0.13804902,0.046927195,0.17761794,0.7325474,"2001-01-01",0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.235892580317625,-2.1474676024519224]}",2001,"0","107_0_donor",0
"107_0",0.08207093,0.06308456,0.03708084,0.28353786,0.12179226,0.03800685,0.15289193,0.76869196,"2002-01-01",0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.235892580317625,-2.1474676024519224]}",2002,"0","107_0_donor",0
"107_0",0.083507285,0.06421766,0.03800676,0.31090128,0.13842915,0.043352075,0.17109981,0.7821388,"2003-01-01",0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.235892580317625,-2.1474676024519224]}",2003,"0","107_0_donor",1
"107_0",0.14392461,0.12234495,0.103955515,0.27379537,0.18140772,0.10717236,0.18587536,0.4496081,"2004-01-01",0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.235892580317625,-2.1474676024519224]}",2004,"0","107_0_donor",1
